,Datetime,Text,User_id,Username,clean_text,label
6681,2022-08-22 10:19:39+00:00,"cacar monyet dah mulai masuk indo, penangkalnya bejemur juga ga yah.. soalnya kangen timeline thirst trap massal 🫶",1561659356482924544,KENTUSIAS,cacar monyet dah mulai masuk indo penangkalnya bejemur juga yah soalnya kangen timeline thirst trap massal,neutral
6682,2022-08-22 10:18:59+00:00,"@moosetankgt @TamiyaKilikan @Fido_Dildo @dedefirman2014 @SoniaEryka Apa hubungan nya sama vaksin? Kan masalahnya cuma siapa sumber virusnya 🤭 Lha emang cacar monyet nular lewat aktivitas seksual? 🤭 Cari tau gih siapa yg pertama kali kena cacar monyet, trus lewat apa nularnya 😆",1561659190711504900,dikignwn,Dildo Apa hubungan nya sama vaksin Kan masalahnya cuma siapa sumber virusnya Lha emang cacar monyet nular lewat aktivitas seksual Cari tau gih siapa pertama kali kena cacar monyet trus lewat apa nularnya,neutral
6684,2022-08-22 10:18:53+00:00,"Sekarang, cacar monyet. Apakah pertanda akan buat dalgona kopi lagi?? Full di rumah??? Online??",1561659162458632197,dottaore,Sekarang cacar monyet Apakah pertanda akan buat dalgona kopi lagi Full rumah Online,positive
6687,2022-08-22 10:17:27+00:00,@dainszIeif Tp aku takut juga sma cacar monyet yg udh smpe di jkt 😭,1561658801962377216,redsspiderlily,aku takut juga sma cacar monyet udh smpe jkt,neutral
6697,2022-08-22 10:09:10+00:00,@convomf welcome sarjana cacar monyet,1561656716386713601,llemeury,welcome sarjana cacar monyet,positive
6700,2022-08-22 10:06:23+00:00,"Cacar, monyet",1561656018982973440,Engko_Henry,Cacar monyet,neutral
6711,2022-08-22 10:02:45+00:00,@convomf Cacar monyet itu bikin bintik bintik gak sih? Soalnya aku aja baru mulai mulus dari darah manis. Masa harus gini lagi,1561655102347173888,bininyakjongin,Cacar monyet itu bikin bintik bintik gak sih Soalnya aku aja baru mulai mulus dari darah manis Masa harus gini lagi,neutral
6717,2022-08-22 10:00:10+00:00,"Bedanya sama cacar biasa, cacar monyet biasanya dimulai dengan sakit kepala hebat sambil bintik-bintik terus bermunculan 😷

Bekasnya pun susah hilang…

(3/5)",1561654454117605377,jagapatidotcom,Bedanya sama cacar biasa cacar monyet biasanya dimulai dengan sakit kepala hebat sambil bintik bintik terus bermunculan Bekasnya pun susah hilang,neutral
6718,2022-08-22 10:00:10+00:00,"Bukan Depok, kasus pertama cacar monyet di Indonesia ada di Jakarta 😱

Beliau ternyata punya riwayat perjalanan, tapi untungnya penyakit yang diderita ga terlalu berat.

(2/5)",1561654452872003586,jagapatidotcom,Bukan Depok kasus pertama cacar monyet Indonesia ada Jakarta Beliau ternyata punya riwayat perjalanan tapi untungnya penyakit yang diderita terlalu berat,neutral
6720,2022-08-22 10:00:06+00:00,"@convomf Pengen online lagi, takutt banget sama cacar monyet 😭😭",1561654438724456449,gurll0012,Pengen online lagi takutt banget sama cacar monyet,neutral
6727,2022-08-22 09:59:22+00:00,"Walaupun mungkin efek ke dalem tubuhnya lebih parah corona, tapi gua lebih takut klo kena cacar monyet, ngeri bgt liatny",1561654252564787201,Gugbabbois_,Walaupun mungkin efek dalem tubuhnya lebih parah corona tapi gua lebih takut klo kena cacar monyet ngeri bgt liatny,neutral
6730,2022-08-22 09:58:26+00:00,@catchmeupid Cacar monyet tuh bakal kena ke orang yang kaya monyet gak,1561654018786881536,jodskiiy,Cacar monyet tuh bakal kena orang yang kaya monyet gak,neutral
6731,2022-08-22 09:56:57+00:00,"@catchmeupid Mau nyalahin siapa ya kalo udah gini, covid udah kaya dapet angin segar, sekarang malah ada cacar monyet, masa depan gua",1561653642180329472,nyctophilieee,Mau nyalahin siapa kalo udah gini covid udah kaya dapet angin segar sekarang malah ada cacar monyet masa depan gua,neutral
6736,2022-08-22 09:51:53+00:00,@ReeNGaston Esok kena cacar monyet atau pun parkinson… janji boleh delayed,1561652368986361857,juliaAssagof,Esok kena cacar monyet atau pun parkinson janji boleh delayed,neutral
6741,2022-08-22 09:47:41+00:00,Cacar monyet sama kesurupan monyet sama ga sih? Soalnya gua ada temen kelakuan nya kaya monyet,1561651310516379648,Asskyy1,Cacar monyet sama kesurupan monyet sama sih Soalnya gua ada temen kelakuan nya kaya monyet,neutral
6744,2022-08-22 09:45:20+00:00,@loknpa nnti kna cacar monyet,1561650722566918144,Chilloist,nnti kna cacar monyet,neutral
6752,2022-08-22 09:41:30+00:00,Yg gue pikirin biaya PCR cacar monyet brp yah kwkwkkww,1561649755385896962,lushnutz,gue pikirin biaya PCR cacar monyet brp yah kwkwkkww,neutral
6757,2022-08-22 09:40:03+00:00,@losteusta @catchmeupid tapi sama gak kak kayak yg cacar monyet sekarang luka cacarnya?,1561649389114118146,SORA50124,tapi sama gak kak kayak cacar monyet sekarang luka cacarnya,neutral
6766,2022-08-22 09:34:35+00:00,"@collegemenfess Jangan anjir, bentar lagi gua mau lulus kalo ada cacar monyet tkt susah nyari kerja. Gada cacar monyet aja udh susah nyari kerja",1561648014435155968,jastprentuyu,Jangan anjir bentar lagi gua mau lulus kalo ada cacar monyet tkt susah nyari kerja Gada cacar monyet aja udh susah nyari kerja,neutral
6767,2022-08-22 09:31:37+00:00,"Cacar monyet memiliki gejala yang mirip dengan cacar air, seperti demam, sakit kepala, nyeri otot, dan kelelahan.",1561647270118191104,kawanWH,Cacar monyet memiliki gejala yang mirip dengan cacar air seperti demam sakit kepala nyeri otot dan kelelahan,neutral
6768,2022-08-22 09:31:37+00:00,"Tepatnya pada 19 Agustus 2022, pasien pertama penyakit cacar monyet ditemukan di Indonesia. Ia adalah seorang pria berusia 27 tahun asal Jakarta, yang kebetulan baru saja pulang dari luar negeri.",1561647268406915077,kawanWH,Tepatnya pada Agustus 2022 pasien pertama penyakit cacar monyet ditemukan Indonesia adalah seorang pria berusia tahun asal Jakarta yang kebetulan baru saja pulang dari luar negeri,neutral
6770,2022-08-22 09:30:00+00:00,Ya Allah aku cacar biasa aja belum pernah. Ini datang lagi cacar monyet,1561646861374865408,Happprast,Allah aku cacar biasa aja belum pernah Ini datang lagi cacar monyet,neutral
6772,2022-08-22 09:28:26+00:00,"@piiluss @IoghBp @BaseAnakFK Jadi yang difoto itu cacar monyet kak? Maaf, soalnya pake bahasa inggris, ga ngerti",1561646468477251584,tabul_ian,Jadi yang difoto itu cacar monyet kak Maaf soalnya pake bahasa inggris ngerti,neutral
6774,2022-08-22 09:26:32+00:00,"@convomf Kira"" bakal karantina berapa hari yaa klo kena cacar monyet?",1561645989001576448,BY_M4N,Kira bakal karantina berapa hari yaa klo kena cacar monyet,neutral
6775,2022-08-22 09:25:44+00:00,@Desnyawaty @lisharwardhany_ kirain bekas cacar monyet wkwk,1561645789876609024,ajengyandhikaf,kirain bekas cacar monyet wkwk,neutral
6776,2022-08-22 09:24:57+00:00,@tanyakanrl Cacar monyet itu kek apa sih?😭😭,1561645591037624320,wegathaddicted,Cacar monyet itu kek apa sih,neutral
6777,2022-08-22 09:24:03+00:00,Takut bgt sm cacar monyet. Boleh wfh di rumahmu ga?,1561645365568233472,childishgambira,Takut bgt cacar monyet Boleh wfh rumahmu,neutral
6779,2022-08-22 09:23:29+00:00,"Ini cacar monyet beneran anjing setannnnn????

Bayangin aja lo, angkatan gua paling nyiksaaa abis

SMP kagak ada graduation krn 2020 awal coronce

SMK kgk tau ada graduate/ngga gegara cacar monyet sialan pls anjiiiiing

Udh gt gua SMK cuma banyak waktu buat praktek&amp;PKL😭😭😭",1561645221683015680,softwrecker,Ini cacar monyet beneran anjing setannnnn Bayangin aja angkatan gua paling nyiksaaa abis SMP kagak ada graduation krn 2020 awal coronce SMK kgk tau ada graduate ngga gegara cacar monyet sialan pls anjiiiiing Udh gua SMK cuma banyak waktu buat praktek amp PKL,neutral
6780,2022-08-22 09:22:51+00:00,Jangan sampe ada new channel di Slack #cacarmonyet-updates,1561645063494848512,assyifanrlt,Jangan sampe ada new channel Slack cacarmonyet updates,positive
6781,2022-08-22 09:22:04+00:00,"Cacar monyet yang mewabah di sejumlah negara, kini sudah sampai di Indonesia. Terkonfirmasi satu kasus pada Sabtu (20/8). Meski menular, ternyata penyakit ini bisa dihindari dengan melakukan sejumlah pencegahan sesuai protokol kesehatan.⁠ selalu jaga kesehatan yahhh  ❤️",1561644865972469761,dmcddofficial,Cacar monyet yang mewabah sejumlah negara kini sudah sampai Indonesia Terkonfirmasi satu kasus pada Sabtu Meski menular ternyata penyakit ini bisa dihindari dengan melakukan sejumlah pencegahan sesuai protokol kesehatan selalu jaga kesehatan yahhh,neutral
6786,2022-08-22 09:18:01+00:00,"Apa persamaan jambu dan cacar? 

Macamnya sama2 air dan monyet.",1561643846475231232,rashifakilla,Apa persamaan jambu dan cacar Macamnya sama2 air dan monyet,neutral
6787,2022-08-22 09:17:49+00:00,"@YUPriMad @kompascom Bukan bermaksud gimana2 om. Ini ada yg thun 80an ke bwh bru kena cacar manusia aja langsung meninggal apalagi cacar monyet. Jgn keluarin opini keballh, punya antibodilh. Kn bisa jd gak hati2 tuh, ntar kasihan anak2nya ditinggal mati dan kpppa jd tambah kerjaan wkwkwk",1561643795066003463,octavianus99,Bukan bermaksud gimana2 Ini ada thun 80an bwh bru kena cacar manusia aja langsung meninggal apalagi cacar monyet Jgn keluarin opini keballh punya antibodilh bisa gak hati2 tuh ntar kasihan anak2nya ditinggal mati dan kpppa tambah kerjaan wkwkwk,neutral
6788,2022-08-22 09:16:40+00:00,@convomf cacar air aja blm pernah anjir ini segala ada cacar monyet,1561643504895270912,Iattegyu,cacar air aja blm pernah anjir ini segala ada cacar monyet,neutral
6789,2022-08-22 09:16:35+00:00,yg udah pernah kena cacar msh bisa kena cacar MONYET jg gk ya ??,1561643484146061312,MNKholizt,udah pernah kena cacar msh bisa kena cacar MONYET,neutral
6790,2022-08-22 09:14:37+00:00,"@convomf Ya Allah gue cacar air belum pernah kena, ini lgi cacar monyet😭",1561642991080443904,bubibucat,Allah gue cacar air belum pernah kena ini lgi cacar monyet,neutral
6795,2022-08-22 09:10:21+00:00,"Aku cacar air aja belum pernah. 
Pls lah ini apaan cacat monyet. 
Jangaan duluu",1561641917452255233,Rosi_Occhie,Aku cacar air aja belum pernah Pls lah ini apaan cacat monyet Jangaan duluu,neutral
6798,2022-08-22 09:04:46+00:00,"Dear cacar monyet, boleh gk pergi dulu? Emakku mau haji dr 2020 kepending. Ada wacana 2023, eh malah elu yg nongol.

Aku tuh sabar kok. Tp klo gini trs beban pikiran. Klo udh selesai satu niat emakku itu, jujur plong bgt idupku. Kek udah, tujuan hidup emakku udh smua.",1561640511596703744,shugalattae,Dear cacar monyet boleh pergi dulu Emakku mau haji 2020 kepending Ada wacana 2023 malah elu nongol Aku tuh sabar kok klo gini trs beban pikiran Klo udh selesai satu niat emakku itu jujur plong bgt idupku Kek udah tujuan hidup emakku udh smua,neutral
6806,2022-08-22 08:58:50+00:00,@convomf Cacar monyet kyk gmn njir,1561639018000879616,hngxx_,Cacar monyet kyk gmn njir,neutral
6813,2022-08-22 08:55:14+00:00,cacar monyet ngeri juga yha..,1561638112832671744,oleewoozi,cacar monyet ngeri juga yha,neutral
6816,2022-08-22 08:52:53+00:00,"Ada Biloto, Kelor DS, dan Kunyit yang terbukti membantu mencegah virus masuk kedalam tubuh dan dapat menjaga daya tahan tubuh. 

Segera Stock dan Beli di Eccomerce kesayangan kamu atau cek link di bio :)

#CacarMonyet #Virus #Monkeypox",1561637519619665920,damisariwana,Ada Biloto Kelor dan Kunyit yang terbukti membantu mencegah virus masuk kedalam tubuh dan dapat menjaga daya tahan tubuh Segera Stock dan Beli Eccomerce kesayangan kamu atau cek link bio CacarMonyet Virus Monkeypox,neutral
6822,2022-08-22 08:43:16+00:00,Vaksin ke 4 belum ada lagi vaksin cacar monyet?,1561635099623698438,aremti_,Vaksin belum ada lagi vaksin cacar monyet,neutral
6824,2022-08-22 08:41:10+00:00,Cacar monyet itu kek apa? Jadi kek monyet kah atau gmn?,1561634572156096513,nasoobunny,Cacar monyet itu kek apa Jadi kek monyet kah atau gmn,neutral
6826,2022-08-22 08:39:15+00:00,i even use fake ig acc buat tag akun2 UBM di berita cacar monyet😭 kek “AYOLA KITA ONLINE LAGI AJA” 😭,1561634091585634304,mrlnn__,even use fake acc buat tag akun2 UBM berita cacar monyet kek AYOLA KITA ONLINE LAGI AJA,negative
6837,2022-08-22 08:27:31+00:00,PEMPROV DKI PANTAU KASUS PERTAMA CACAR MONYET DI JAKARTA,1561631139348955136,Traffic_Jogja,PEMPROV DKI PANTAU KASUS PERTAMA CACAR MONYET JAKARTA,neutral
6838,2022-08-22 08:26:50+00:00,@convomfs Plot twis ternyata pacarnya takut sendernya kena cacar monyet,1561630966703017987,adorebill_,Plot twis ternyata pacarnya takut sendernya kena cacar monyet,neutral
6839,2022-08-22 08:26:03+00:00,Cacar monyet kalo dateng aku udah siap ngocok dalgona lagi.,1561630768954503168,itsbabybreath_,Cacar monyet kalo dateng aku udah siap ngocok dalgona lagi,neutral
6840,2022-08-22 08:21:44+00:00,"Plis lah aku ga mau lulus jalur cacar monyet 😭😭😭,,, tahun depan wisuda ini astagfirullah amin semoga lulus ☹️☹️😭",1561629680884920320,ResyAprilliani,Plis lah aku mau lulus jalur cacar monyet tahun depan wisuda ini astagfirullah amin semoga lulus,neutral
6841,2022-08-22 08:21:19+00:00,"@catchmeupid Plis lah aku ga mau lulus jalur cacar monyet 😭😭😭,,, tahun depan wisuda ini astagfirullah amin semoga lulus ☹️☹️😭",1561629576027308032,ResyAprilliani,Plis lah aku mau lulus jalur cacar monyet tahun depan wisuda ini astagfirullah amin semoga lulus,neutral
6849,2022-08-22 08:12:31+00:00,@collegemenfess Kenapa? Covid apa cacar monyet?,1561627361468383233,daisyqwerty,Kenapa Covid apa cacar monyet,neutral
6853,2022-08-22 08:08:52+00:00,"Untuk mencegah penularannya bisa dengan cara:
1. Tidak mengonsumsi hewan liar
2. Menghindari kontak langsung dengan orang yang terinfeksi
3. Mencuci tangan dengan rutin
4. Menggunakan alat pelindung dengan yang terinfeksi

#cacarmonyet 
#KsrPmitelkom 
#SiamoTuttiFratelli",1561626444023107584,ksrpmiunitel,Untuk mencegah penularannya bisa dengan cara Tidak mengonsumsi hewan liar Menghindari kontak langsung dengan orang yang terinfeksi Mencuci tangan dengan rutin Menggunakan alat pelindung dengan yang terinfeksi cacarmonyet KsrPmitelkom SiamoTuttiFratelli,neutral
6858,2022-08-22 08:04:18+00:00,"Sebelum cacar monyet jadi pandemi baru, maukah kamu membalas pesanku??",1561625294066241537,literally_pink,Sebelum cacar monyet jadi pandemi baru maukah kamu membalas pesanku,neutral
6868,2022-08-22 07:56:07+00:00,@cangcaya_ Cacar monyet jalur ngewe ngewri dah,1561623235741237248,yourmarshalll,Cacar monyet jalur ngewe ngewri dah,neutral
6869,2022-08-22 07:56:06+00:00,TAKUT BANGET SAMA CACAR MONYET,1561623229969870848,hiyethereal,TAKUT BANGET SAMA CACAR MONYET,neutral
6872,2022-08-22 07:53:19+00:00,"2 Maret 2020 : 2 orang terpapar virus Corona

20 Agustus 2022 : satu kasus cacar monyet ditemukan di Indonesia",1561622530250919937,irmsryngs,Maret 2020 orang terpapar virus Corona Agustus 2022 satu kasus cacar monyet ditemukan Indonesia,neutral
6874,2022-08-22 07:51:48+00:00,mimpi kena cacar monyet gblk bgt😭😭😭,1561622147893960704,SLURPTICKLE,mimpi kena cacar monyet gblk bgt,neutral
6875,2022-08-22 07:50:54+00:00,Yg udah pernah cacar air juga bisa cacar monyet?,1561621920768233473,tasyangbaru,udah pernah cacar air juga bisa cacar monyet,neutral
6879,2022-08-22 07:48:19+00:00,@F____IND Sekte party penyebaran cacar monyet,1561621271762198528,satwikakresna,IND Sekte party penyebaran cacar monyet,neutral
6887,2022-08-22 07:43:21+00:00,"kalo gue sakit, terus tetangga pada sakit dan gejalanya sama, itu bukan musim tapi wabah, virus nyebar bgsattt..

sekarang wabah virus kan ada dua, covid sama cacar monyet. ajg lah langsung overthinking..

tpi w optimis kayaknya w sakit garagara abis ngatain lgbt smalem hahahahaa",1561620021738348544,rgyrprtm,kalo gue sakit terus tetangga pada sakit dan gejalanya sama itu bukan musim tapi wabah virus nyebar bgsattt sekarang wabah virus kan ada dua covid sama cacar monyet ajg lah langsung overthinking tpi optimis kayaknya sakit garagara abis ngatain lgbt smalem hahahahaa,neutral
6898,2022-08-22 07:37:29+00:00,Apakah yg jaman kecilnya pernah kena cacar air tidak bisa terindar dari cacar monyet,1561618544286367744,dianjuwit,Apakah jaman kecilnya pernah kena cacar air tidak bisa terindar dari cacar monyet,neutral
6903,2022-08-22 07:30:29+00:00,"@detikcom Izin nnya min,ini foto bnran org Indonesia yang sudah terjangkit cacar monyet atau ini orang luar dari Indonesia?",1561616786361298946,pun10bruh,Izin nnya min ini foto bnran org Indonesia yang sudah terjangkit cacar monyet atau ini orang luar dari Indonesia,neutral
6906,2022-08-22 07:27:56+00:00,"@brownsyugaarr martin kan emang gitu, ga kena cacar monyet juga gitu pin",1561616142866984965,SemuaTelahMati,martin kan emang gitu kena cacar monyet juga gitu pin,neutral
6912,2022-08-22 07:23:53+00:00,"Sebelum cacar monyet jadi pandemi baru, maukah kamu mencintaiqu??",1561615124623831040,literally_pink,Sebelum cacar monyet jadi pandemi baru maukah kamu mencintaiqu,neutral
6927,2022-08-22 07:13:16+00:00,Cacar monyet serem bgt dah,1561612450415271936,_ditaash,Cacar monyet serem bgt dah,neutral
6931,2022-08-22 07:03:40+00:00,"Tidak hanya itu, pihaknya juga meminta kepada Dinas Kesehatan kabupaten kota agar melaporkan ke Dinas Kesehatan Provinsi Riau. Sebab Dinas Kesehatan Provinsi Riau juga memiliki tim yang akan mengangi kasus cacar monyet.",1561610037734567936,infoPKU,Tidak hanya itu pihaknya juga meminta kepada Dinas Kesehatan kabupaten kota agar melaporkan Dinas Kesehatan Provinsi Riau Sebab Dinas Kesehatan Provinsi Riau juga memiliki tim yang akan mengangi kasus cacar monyet,neutral
6935,2022-08-22 07:02:54+00:00,Apakah aku akan mati jalur cacar monyet?,1561609841071648768,peggypingkan,Apakah aku akan mati jalur cacar monyet,neutral
6938,2022-08-22 07:01:40+00:00,"Hal ini, kata Zainal penting dijalankan agar pemeriksaan terhadap kasus cacar monyet benar-benar akurat dan tidak salah dalam menetapkan hasil pemeriksaan nya.",1561609531939233792,infoPKU,Hal ini kata Zainal penting dijalankan agar pemeriksaan terhadap kasus cacar monyet benar benar akurat dan tidak salah dalam menetapkan hasil pemeriksaan nya,neutral
6940,2022-08-22 06:59:06+00:00,"""Dari Puskesmas lapor ke rumah sakit kabupaten kota kemudian diperiksa laboratoriumnya. Setelah itu baru dinyatakan oleh tim di rumah sakit kabupaten kota apalah itu cacar monyet atau bukan,"" imbuhnya.",1561608888591749120,infoPKU,Dari Puskesmas lapor rumah sakit kabupaten kota kemudian diperiksa laboratoriumnya Setelah itu baru dinyatakan oleh tim rumah sakit kabupaten kota apalah itu cacar monyet atau bukan imbuhnya,neutral
6943,2022-08-22 06:56:46+00:00,"Setelah mendapat kabar adanya temuan kasus cacar monyet yang sudah masuk ke Indonesia, pihaknya akan segera menyampaikan ke Dinas Kesehatan kabupaten/kota agar melakukan pencegahan dan antisipasi serta menyusun standar operasional pemeriksaan suspek kasus cacar monyet.",1561608298079875072,infoPKU,Setelah mendapat kabar adanya temuan kasus cacar monyet yang sudah masuk Indonesia pihaknya akan segera menyampaikan Dinas Kesehatan kabupaten kota agar melakukan pencegahan dan antisipasi serta menyusun standar operasional pemeriksaan suspek kasus cacar monyet,neutral
